OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
35123,1987,CA,CCO,VNC,TIERRA,0,1987/07/20 00:00:00+00,,14,,,759.11951,,1,0,9839.821604,-4508879.139
35124,1987,CA,CCO,VNC,PEPPERTREE CONTROLLE,0,1987/11/11 00:00:00+00,,14,,,1088.3354,,1,0,14699.5997,-6472443.044
35125,1987,CA,CCO,KRN,BOBFISH-KERN #14,10120,1987/07/09 00:00:00+00,,14,,,463.5564,,1,125,8654.458663,-2843367.208
35126,1987,CA,CDF,BDU,CASHBAUGH,31,1987/03/04 00:00:00+00,,14,,,599.92126,,1,10,10141.46212,-3852672.281
35127,1987,CA,CDF,BDU,MAMMOTH,000IN377,1987/08/22 00:00:00+00,,14,,,640.14209,,1,96,8308.788357,-4140666.67
35128,1987,CA,CDF,BDU,GRANT,000CD244,1987/07/14 00:00:00+00,,14,,,371.96591,,1,64,6795.922058,-2318484.197
35129,1987,CA,USF,BDF, ,0,,,14,,,74.199379,,1,0,2429.246485,-439538.3664
35130,1987,CA,CDF,BDU,BORDEN,2560,1987/09/03 00:00:00+00,,14,,,492.02228,,1,501,6215.275702,-2940660.784
35131,1987,CA,CDF,SLU,PILITAS BLM-1836,1836,1987/08/04 00:00:00+00,,9,,,1223.8108,,1,318,13332.90596,-7463559.759
35132,1987,CA,CDF,SLU,SLU 1848,1848,1987/08/05 00:00:00+00,,2,,,662.30511,,1,321,9458.842262,-4071076.125
35133,1987,CA,CDF,SLU,SLU-0864,864,1987/05/05 00:00:00+00,,14,,,3552.1035,,1,139,25014.79372,-21493356.15
35134,1987,CA,CDF,SLU,SLU-1690,1690,1987/07/23 00:00:00+00,,8,,,231.10614,,1,282,7057.572667,-1410371.431
35135,1987,CA,CDF,SLU,SLU-730,730,1987/04/19 00:00:00+00,,14,,,7733.1978,,1,109,40624.58839,-46769353.32
35136,1987,CA,CDF,SLU,SLU-966,966,1987/05/14 00:00:00+00,,2,,,805.9953,,1,152,9668.460611,-4961808.83
35137,1987,CA,USF,LPF, ,0,1987/09/03 00:00:00+00,1987/09/03 00:00:00+00,9,,750,1105.5894,8,1,106,12259.53538,-6865980.704
35138,1987,CA,CDF,BEU,ALEXANDER,1197,1987/07/23 00:00:00+00,,2,,,248.82832,,1,262,5922.328356,-1538902.849
35139,1987,CA,CDF,FKU,FKU 5788,5788,1987/06/22 00:00:00+00,,5,,,938.57739,,1,11023,18402.52885,-5828488.851
35140,1987,CA,CDF,FKU,NUNEZ,4515,1987/05/19 00:00:00+00,,3,,,1479.2192,,1,75,18813.87901,-9219155.788
35141,1987,CA,CDF,FKU,RED MOUNTAIN,8777,1987/08/31 00:00:00+00,,14,,,4454.4507,,1,161,27366.91637,-28203937.67
35142,1987,CA,CDF,MVU,PALOMAR,3324,1987/10/03 00:00:00+00,1987/10/24 00:00:00+00,5,Local Number 113,16100,15581.67,8,1,955,55540.95776,-90587031.82
35143,1987,CA,USF,CNF,SILVERADO,0,1987/09/09 00:00:00+00,1987/09/13 00:00:00+00,7,,7700,7693.3843,8,1,100,34600.75765,-45151598.96
35144,1987,CA,CDF,RRU, ,25911,1987/08/20 00:00:00+00,,8,,,258.5036,,1,1275,5709.057624,-1512628.376
35145,1987,CA,CDF,RRU,RIVERSIDE,4126,1987/02/07 00:00:00+00,,8,,,330.19025,,1,161,7207.757519,-1933584.055
35146,1987,CA,USF,BDF, ,0,,,14,,,19.461254,,1,0,1261.241923,-113956.9786
35147,1987,CA,USF,BDF, ,0,,,14,,,74.960228,,1,0,2684.685319,-438764.5585
35148,1987,CA,USF,BDF, ,0,,,14,,,40.892365,,1,0,1792.683533,-239241.9958
35149,1987,CA,USF,BDF, ,0,,,14,,,292.78839,,1,0,5422.847508,-1732601.82
35150,1987,CA,USF,BDF, ,0,,,14,,,17.583687,,1,0,1238.449581,-104011.3774
35151,1987,CA,USF,BDF, ,0,,,14,,,184.51346,,1,0,4194.64249,-1098186.809
35152,1987,CA,USF,BDF, ,0,,,14,,,465.16077,,1,0,6960.102277,-2767533.433
35153,1987,CA,USF,BDF,JEEP,0,,,14,,,1867.3888,,1,0,14192.40175,-11108011.43
35154,1987,CA,USF,BDF, ,0,,,14,,,62.395035,,1,0,2352.4165,-371254.9652
35155,1987,CA,USF,BDF, ,0,,,14,,,131.05199,,1,0,3620.468838,-779478.6917
35156,1987,CA,USF,BDF, ,0,,,14,,,288.49017,,1,0,5918.787346,-1715115.522
35157,1987,CA,USF,BDF, ,0,,,14,,,335.14481,,1,0,5914.344159,-1991371.981
35158,1987,CA,USF,BDF, ,0,,,14,,,33.65345,,1,0,1665.802939,-199982.9893
35159,1987,CA,USF,BDF, ,0,,,14,,,100.16698,,1,0,3191.424549,-594988.1139
35160,1987,CA,USF,BDF, ,0,,,14,,,951.89838,,1,0,9355.400242,-5652477.136
35161,1987,CA,USF,BDF, ,0,,,14,,,170.7766,,1,0,4379.338388,-1013889.177
35162,1987,CA,USF,BDF, ,0,,,14,,,247.16876,,1,0,5362.99448,-1466657.646
35163,1987,CA,USF,BDF, ,0,,,14,,,165.29047,,1,0,4327.158128,-980013.7191
35164,1987,CA,USF,BDF,TRUCK,0,1987/05/31 00:00:00+00,1987/06/01 00:00:00+00,2,,1000,1180.4152,8,1,73,14306.8023,-7010986.718
35165,1987,CA,CDF,BDU,SUMMIT,10228,1987/07/19 00:00:00+00,,2,,,561.9256,,1,774,8715.384303,-3344313.59
35166,1987,CA,CDF,SHU,USFS #35 SHF (BALLY),4149,1987/09/02 00:00:00+00,,1,,,11094.445,,1,591,51436.51565,-78504976.82
35167,1987,CA,USF,SHF, ,0,,,1,,,370.44696,,1,216,10658.40484,-2651815.755
35168,1987,CA,USF,SHF, ,0,,,1,,,1733.9994,,1,221,22750.7092,-12399412.69
35169,1987,CA,USF,SHF,STRAUSE,0,1987/08/30 00:00:00+00,1987/10/13 00:00:00+00,1,,6180,8626.7588,8,1,302,35054.95985,-61331811.63
35170,1987,CA,USF,SHF,RIPSTEIN,0,1987/08/30 00:00:00+00,1987/09/26 00:00:00+00,1,,2262,4088.8982,8,1,298,25071.22242,-28989786.99
35171,1987,CA,USF,SHF,GULCH,0,1987/08/30 00:00:00+00,1987/09/11 00:00:00+00,1,,6800,6584.2632,8,1,285,36389.43536,-46347380.02
35172,1987,CA,USF,SHF,BEAR,0,1987/08/30 00:00:00+00,1987/09/14 00:00:00+00,1,,5750,4954.7314,8,1,289,30834.9046,-34874907.49
35173,1987,CA,USF,SHF, ,0,1987/08/30 00:00:00+00,1987/09/11 00:00:00+00,1,,950,1118.8783,8,1,287,13381.75214,-7872327.146
35174,1987,CA,USF,SHF,TRINITY,0,1987/08/30 00:00:00+00,1987/09/12 00:00:00+00,1,,1000,1307.6239,8,1,288,16492.44352,-9190444.01
35175,1988,CA,USF,LPF,CAMP,,1988/07/17 00:00:00+00,1988/07/22 00:00:00+00,7,,5053,5814.8413,8,,36,38466.66869,-35388584.61
35176,1994,CA,CDF,BDF,ESPERANZA,,1994/08/21 00:00:00+00,1994/08/23 00:00:00+00,7,,657,1843.6573,8,,201,15349.56054,-10856378.57
35177,1987,CA,USF,CNF,OTAY #3,0,1987/06/02 00:00:00+00,,9,,,54.712776,,1,5,2491.955595,-312951.0881
35178,1987,CA,USF,CNF,TECATE #8,0,1987/07/25 00:00:00+00,,9,,,35.307076,,1,12,2151.832069,-201818.5865
35179,1987,CA,USF,CNF,BANDY,0,1987/05/12 00:00:00+00,,9,,,35.530491,,1,3,2155.040124,-205291.6844
35180,1987,CA,USF,LNF, ,0,,,14,,,832.15057,,1,152,10634.02964,-5833836.293
35181,1987,CA,CCO,MRN,RUBICON,1258,1987/08/16 00:00:00+00,,14,,,69.078621,,1,53,2654.550478,-451486.9879
35182,1987,CA,CCO,MRN,CASCADE,1247,1987/08/15 00:00:00+00,,14,,,59.851334,,1,52,2770.866722,-390572.8105
35183,1988,CA,CDF,RRU,GILMAN,0,,,14,,,1482.8134,,1,0,23404.63045,-8722773.157
35184,1988,CA,CDF,RRU,LAKE,11388,1988/04/02 00:00:00+00,,8,,,260.07263,,1,485,5235.429518,-1530594.419
35185,1988,CA,CDF,RRU,SPRINGS #361,9431,1988/03/18 00:00:00+00,,8,,,412.01678,,1,361,7106.179257,-2431708.988
35186,1988,CA,CDF,RRU,SUGARLOAF,10297,1988/03/25 00:00:00+00,,3,,,248.37534,,1,413,5150.251652,-1465911.569
35187,1988,CA,CDF,RRU,STAGECOACH,31932,1988/09/04 00:00:00+00,,9,,,4571.1675,,1,1807,25614.48634,-26846373.73
35188,1988,CA,CDF,RRU,BENTON,36422,1988/09/09 00:00:00+00,,4,,,1784.1167,,1,2034,13378.57446,-10435847.55
35189,1988,CA,CDF,RRU,SPRINGS,17322,1988/05/19 00:00:00+00,,9,,,649.0332,,1,837,9609.102597,-3828789.34
35190,1988,CA,CDF,RRU,PEACH,22700,1988/06/28 00:00:00+00,,9,,,830.02466,,1,1203,10756.94541,-4887119.286
35191,1988,CA,CDF,BDU, ,53349,1988/09/03 00:00:00+00,,7,,,142.50873,,1,1057,4361.581977,-844407.8369
35192,1988,CA,CDF,BDU,STATE PARK,35216,1988/06/24 00:00:00+00,,9,,,820.48383,,1,681,12423.23736,-4837260.695
35193,2003,CA,USF,MDF,SAND,0,2003/11/28 00:00:00+00,2003/11/29 00:00:00+00,5,,332,333.0275,8,1,149,17374.89304,-2416780.557
35194,2003,CA,USF,MDF,YELLOW,0,2003/09/05 00:00:00+00,2003/09/07 00:00:00+00,1,,554,554.84583,8,1,115,11838.44279,-4038443.917
35195,1984,CA,USF,SQF, ,0,1984/05/08 00:00:00+00,1984/05/10 00:00:00+00,9,,766,937.4892,8,1,9,14220.08447,-5772026.81
35196,1983,CA,USF,SQF, ,0,1983/05/28 00:00:00+00,1983/05/29 00:00:00+00,9,,95,105.25645,8,1,5,4163.467654,-649110.2042
35197,1983,CA,USF,SQF, ,0,1983/07/22 00:00:00+00,1983/07/22 00:00:00+00,7,,35,18.032618,8,1,30,1365.578244,-110921.0176
35198,1983,CA,USF,SQF, ,0,1983/08/16 00:00:00+00,1983/08/17 00:00:00+00,1,,20,14.770937,8,1,54,1453.004467,-90562.91453
35199,1983,CA,USF,SQF, ,0,1983/11/06 00:00:00+00,1983/11/06 00:00:00+00,9,,50,12.677162,8,1,86,1163.542767,-77496.23129
35200,1983,CA,USF,SQF, ,0,1983/08/29 00:00:00+00,1983/08/29 00:00:00+00,7,,150,44.332859,8,1,62,3091.723396,-274898.6223
35201,1983,CA,USF,MDF,VIRGIN,0,1983/07/08 00:00:00+00,1983/07/12 00:00:00+00,1,,12,2.8075662,8,1,25,558.5295285,-20262.79425
35202,1984,CA,USF,ENF, ,0,1984/09/21 00:00:00+00,1984/09/22 00:00:00+00,7,,30,26.967886,8,1,85,1528.599936,-179782.1892
35203,1992,CA,USF,SRF,DEVIL,0,1992/09/17 00:00:00+00,1992/09/17 00:00:00+00,7,,3,2.9870996,8,1,109,519.4944672,-21421.26479
35204,1992,CA,USF,ENF,CLEVELAND,0,1992/09/29 00:00:00+00,1992/10/12 00:00:00+00,9,,24580,22518.777,8,1,127,78682.38655,-150279221.6
35205,1993,CA,USF,SQF,PILOT,0,1993/05/01 00:00:00+00,1993/05/03 00:00:00+00,8,,115,108.81413,8,1,2,3321.037515,-669635.8185
35206,1993,CA,USF,SQF,MILL,0,1993/07/12 00:00:00+00,1993/07/13 00:00:00+00,9,,70,140.96849,8,1,68,3528.565472,-866536.3858
35207,1993,CA,USF,SQF,RICBAR,0,1993/05/12 00:00:00+00,1993/05/12 00:00:00+00,7,,150,445.45676,8,1,8,7184.146103,-2723727.379
35208,1993,CA,USF,SQF,RUSSIA,0,1993/08/30 00:00:00+00,1993/08/31 00:00:00+00,7,,1485,216.43732,8,1,95,6916.916902,-1323289.367
35209,1993,CA,USF,SQF,POWER,0,1993/05/12 00:00:00+00,1993/05/12 00:00:00+00,7,,517,481.80225,8,1,9,8299.254009,-2944424.113
35210,1993,CA,USF,SQF,OAK,0,1993/06/23 00:00:00+00,1993/06/24 00:00:00+00,7,,65,50.733074,8,1,36,3107.227663,-314540.6193
35211,1987,CA,CDF,TUU,CASE,0,1987/08/29 00:00:00+00,1987/09/10 00:00:00+00,1,,4500,4510.3267,8,1,92,36277.13194,-28235556.2
35212,1995,CA,BLM,BBD,OUTLAW,0,1995/05/24 00:00:00+00,1995/05/24 00:00:00+00,7,,300,339.23611,8,1,0000U843,11204.25006,-2072728.905
35213,1995,CA,BLM,BBD,MCPHERSON,0,1995/05/26 00:00:00+00,1995/05/26 00:00:00+00,11,,100,179.48497,8,1,0000U846,4039.148782,-1098907.17
35214,1995,CA,BLM,BBD,RED,0,1995/05/28 00:00:00+00,1995/05/28 00:00:00+00,2,,160,158.03168,8,1,0000U848,4523.932079,-969340.499
35215,1995,CA,BLM,BBD,SHERWOOD,0,1995/05/29 00:00:00+00,1995/05/29 00:00:00+00,11,,1000,1337.0192,8,1,0000U849,12877.42806,-8207890.412
35216,1995,CA,BLM,BBD,SIMMLER,0,1995/06/01 00:00:00+00,1995/06/02 00:00:00+00,5,,980,992.38647,8,1,0000U850,12593.92294,-6038741.492
35217,1995,CA,BLM,BBD,46,0,1995/06/01 00:00:00+00,1995/06/01 00:00:00+00,11,,7495,7461.4678,8,1,0000U851,39682.27696,-45810303.57
35218,1995,CA,BLM,BBD,UNITED,0,1995/06/07 00:00:00+00,1995/06/07 00:00:00+00,11,,485,612.93628,8,1,0000U855,8057.360602,-3757455.462
35219,1995,CA,BLM,BBD,MINERS,0,1995/06/21 00:00:00+00,1995/06/21 00:00:00+00,2,,10,29.561407,8,1,0000U870,1825.846472,-197192.8318
35220,1995,CA,BLM,BBD,ELK,0,1995/06/25 00:00:00+00,1995/06/26 00:00:00+00,11,,1837,1835.5858,8,1,0000U879,13373.63582,-11103708.9
35221,1995,CA,BLM,BBD,BAGBY,0,1995/07/22 00:00:00+00,1995/07/22 00:00:00+00,4,,10,16.741854,8,1,0000U889,1484.49215,-108140.8453
35222,1995,CA,BLM,BBD,CUYAMA,0,1995/07/10 00:00:00+00,1995/07/10 00:00:00+00,2,,37,29.155912,8,1,0000U907,2143.139025,-176306.6102
35223,1995,CA,BLM,BBD,58 #2,0,1995/07/13 00:00:00+00,1995/07/13 00:00:00+00,3,,500,388.35629,8,1,0000U915,7435.983883,-2367810.491
35224,1995,CA,BLM,BBD,FRESNO#33,0,1995/06/26 00:00:00+00,1995/06/26 00:00:00+00,11,,35,42.916245,8,1,0000U918,2179.355958,-267329.173
35225,1995,CA,BLM,BBD,TANK,0,1995/07/14 00:00:00+00,1995/07/14 00:00:00+00,3,,150,161.64337,8,1,0000U919,4260.944371,-982579.8529
35226,1995,CA,BLM,BBD,PANOCHE#2,0,1995/07/26 00:00:00+00,1995/07/27 00:00:00+00,11,,360,228.96278,8,1,0000U943,5002.811988,-1444838.383
35227,1995,CA,BLM,BBD,BACK,0,1995/07/29 00:00:00+00,1995/07/29 00:00:00+00,1,,65,83.986008,8,1,0000U950,3378.385414,-511590.9569
35228,1995,CA,BLM,BBD,PEDRO,0,1995/07/28 00:00:00+00,1995/07/28 00:00:00+00,2,,20,16.173866,8,1,0000U952,1295.284914,-104776.4726
35229,2004,CA,CDF,LNU,RUMSEY,7867,2004/10/10 00:00:00+00,2004/10/17 00:00:00+00,7,,39138,38763.016,7,1,694,131221.3278,-258341947.6
35230,2004,CA,CDF,LNU,LONG,6346,2004/08/26 00:00:00+00,2004/08/28 00:00:00+00,7,,400,271.45956,2,1,514,8152.426351,-1823308.471
35231,2004,CA,CDF,LNU,PINE,7858,2004/10/10 00:00:00+00,2004/10/11 00:00:00+00,14,,75,162.13148,6,1,640,4930.259314,-1080906.334
35232,2004,CA,CDF,LNU,GEYSERS,6644,2004/09/03 00:00:00+00,2004/09/15 00:00:00+00,2,,12525,12244.399,2,1,694,56090.07763,-81535204.26
35233,2004,CA,CDF,MRN,DOLCINI,1778,2004/09/07 00:00:00+00,2004/09/09 00:00:00+00,14,,365,364.55396,1,1,65,9140.336473,-2390125.98
35234,2004,CA,CDF,LNU,CEMENT,6675,2004/09/04 00:00:00+00,2004/09/04 00:00:00+00,14,,1100,1006.8515,6,1,552,13039.50607,-6626744.829
35235,2004,CA,CDF,LNU,SIEBER,5152,2004/07/19 00:00:00+00,2004/07/20 00:00:00+00,7,,36,38.782799,6,1,405,2126.254387,-255936.3637
35236,2004,CA,CDF,LNU,VACA,6124,2004/08/18 00:00:00+00,2004/08/19 00:00:00+00,10,,43,72.497177,2,1,492,2984.184466,-479010.4749
35237,2004,CA,CDF,LNU,GEYSERS,7910,2004/10/12 00:00:00+00,2004/10/13 00:00:00+00,7,,150,169.70822,6,1,705,4753.035777,-1131492.204
35238,2004,CA,CDF,AEU,SCOTT,15503,2004/04/04 00:00:00+00,2004/04/04 00:00:00+00,14,,700,609.05914,1,1,602,11032.74494,-4031483.262
35239,2004,CA,CDF,AEU,POWERHOUSE,15580,2004/09/05 00:00:00+00,2004/09/19 00:00:00+00,11,,113,113.42577,1,1,607,4288.292821,-749254.6401
35240,2004,CA,CDF,MMU,210,7418,2004/04/30 00:00:00+00,2004/04/30 00:00:00+00,10,,115,56.48629,6,1,105,2990.698511,-359731.8683
35241,2004,CA,CDF,MMU,PG&E 11,8533,2004/05/15 00:00:00+00,2004/05/15 00:00:00+00,2,,13,9.6633301,6,1,145,981.559287,-61609.5254
35242,2004,CA,CDF,MMU,HWY 145,8540,2004/05/15 00:00:00+00,2004/05/15 00:00:00+00,14,,13,5.9224524,6,1,144,816.0838807,-37677.01138
35243,2004,CA,CDF,MMU,WALKER,13169,2004/07/17 00:00:00+00,2004/07/18 00:00:00+00,14,,37,84.265541,6,1,248,3484.283891,-538323.7538
35244,2004,CA,CDF,MMU,ROCK/MPUD 98,11674,2004/06/28 00:00:00+00,2004/06/28 00:00:00+00,7,,42,43.748978,6,1,215,2176.005728,-281078.5428
35245,2004,CA,CDF,MMU,GUADELUPE/MPUD 127,15188,2004/08/14 00:00:00+00,2004/08/14 00:00:00+00,10,,130,141.77933,6,1,306,4620.608371,-912399.9826
35259,2005,CA,USF,STF,HIGHLAND,,2005/09/27 00:00:00+00,2005/06/11 00:00:00+00,1,20090305,45,43.213993,1,2,50,4988.166224,-285118.2848
35268,1950,CA,CDF,TCU,THREE CORNERS,,1950/08/13 00:00:00+00,,14,20090305,0,383.22394,8,1,10,8626.826188,-2529064.703
35269,1955,CA,USF,SNF, ,,,,9,20090305,0,417.7583,8,1,1,7716.037816,-2702266.732
35273,1988,CA,CCO,VNC,SYCAMORE,0,1988/04/10 00:00:00+00,,14,,,368.00418,,1,0,7480.573832,-2179222.154
35274,1988,CA,USF,ANF, ,0,1988/07/29 00:00:00+00,1988/07/29 00:00:00+00,14,,205,221.23849,8,1,110,5401.421528,-1329519.798
35275,1988,CA,CDF,BDU,RIVER,000OV113,1988/05/23 00:00:00+00,,14,,,351.80927,,1,41,7918.549592,-2246349.391
35276,1988,CA,USF,BDF, ,0,,,14,,,5243.9819,,1,0,28100.10691,-31082288.99
35277,1988,CA,CDF,SLU,CDF 807,1759,1988/07/17 00:00:00+00,,14,,,6349.1934,,1,264,39121.74114,-38564957.27
35278,1988,CA,USF,CNF,SUTHERLAND,0,1988/12/09 00:00:00+00,1988/12/09 00:00:00+00,9,,120,42.764709,8,1,105,2200.909646,-247276.0266
35279,1988,CA,CDF,RRU,ROSA,32082,1988/09/05 00:00:00+00,,4,,,631.56982,,1,1825,9500.5725,-3696937.776
35280,1988,CA,CDF,RRU,HORSETHIEF II,36665,1988/10/11 00:00:00+00,,2,,,134.60945,,1,2056,3472.674234,-789314.0954
35281,1988,CA,USF,BDF, ,0,,,14,,,143.43874,,1,0,3729.091485,-841863.6839
35282,1988,CA,USF,BDF, ,0,,,14,,,256.4971,,1,0,4896.222338,-1504326.174
35283,1988,CA,USF,BDF, ,0,,,14,,,152.36444,,1,0,4258.164687,-890911.9314
35284,1988,CA,CDF,RRU,STATE,20859,1988/06/14 00:00:00+00,,9,,,258.36942,,1,1095,4876.921926,-1513810.508
35285,1988,CA,CDF,RRU,CHIMNEY,24419,1988/07/10 00:00:00+00,,14,,,297.41516,,1,1338,6746.904804,-1744330.502
35286,1988,CA,CDF,RRU, ,0,,,14,,,184.0202,,1,0,6123.241439,-1085867.148
35287,1988,CA,CDF,RRU,MILLARD,0,,,14,,,153.04013,,1,0,4992.271043,-903293.3089
35288,1988,CA,USF,BDF, ,0,,,14,,,117.61333,,1,0,3396.516466,-700202.8805
35289,1988,CA,USF,BDF, ,0,,,14,,,322.33264,,1,0,6397.921653,-1907624.259
35290,1988,CA,USF,BDF, ,0,,,14,,,317.52542,,1,0,7225.787715,-1878621.395
35291,1988,CA,USF,BDF, ,0,,,14,,,257.74518,,1,0,5508.173353,-1524587.754
35292,1988,CA,USF,BDF, ,0,,,14,,,177.25554,,1,0,3804.699318,-1048294.724
35293,1988,CA,CDF,BDU, ,42816,1988/07/22 00:00:00+00,,8,,,630.29846,,1,845,9428.320336,-3726923.328
35294,1988,CA,USF,BDF, ,0,,,14,,,341.76172,,1,0,5860.785368,-2034387.156
35295,1988,CA,USF,BDF, ,0,,,14,,,146.51372,,1,0,3948.347676,-871250.0959
35296,1988,CA,USF,BDF, ,0,,,14,,,276.94998,,1,0,5162.365107,-1645433.64
35297,1988,CA,USF,BDF, ,0,,,14,,,335.85837,,1,0,6016.339207,-1995397.872
35298,1988,CA,USF,BDF, ,0,,,14,,,4357.6396,,1,0,26635.60692,-25826545.09
35299,1988,CA,USF,BDF, ,0,,,14,,,110.6244,,1,0,3633.942145,-655739.5265
35300,1988,CA,CDF,BDU,GLEN HELEN,57914,1988/09/28 00:00:00+00,,9,,,70.769096,,1,1136,2427.481667,-419705.2949
35301,1988,CA,USF,MNF,POWDERHOUSE,0,1988/08/26 00:00:00+00,1988/08/28 00:00:00+00,9,,2345,2162.2739,8,1,42,16986.48383,-14783621.61
35302,1988,CA,USF,MNF, ,0,,,3,,,79.237656,,1,8,3170.85065,-537218.411
35303,1988,CA,CCO,LAC,"THE AVE ""L"" FIRE",938462,1988/06/24 00:00:00+00,,14,,,222.00368,,1,88,7162.455772,-1330876.843
35304,1988,CA,CCO,LAC,THE PYRAMID FIRE,837728,1988/07/29 00:00:00+00,,14,,,220.02509,,1,8,5344.088489,-1318278.564
35305,1988,CA,CCO,LAC,THE PARADISE FIRE,831493,1988/06/30 00:00:00+00,,14,,,138.50133,,1,588,5698.855098,-828543.5955
35306,1988,CA,CCO,LAC,THE BURKE FIRE,928045,1988/08/06 00:00:00+00,,14,,,116.83968,,1,88,4244.186718,-696937.1181
35307,1988,CA,CCO,LAC,DIVIDE FIRE,831233,1988/10/16 00:00:00+00,,14,,,3811.5605,,1,88,38235.56126,-22686843.02
35308,1988,CA,CCO,LAC,SESNON FIRE,367598,1988/12/09 00:00:00+00,,14,,,2658.574,,1,8,30028.52235,-15807737.99
35309,1988,CA,CCO,LAC,KEUHNER FIRE,927537,1988/09/04 00:00:00+00,,14,,,3818.7144,,1,88,37058.16811,-22694339.95
35310,1988,CA,CCO,LAC,GLEN OAKS CANYON FIRE,00GLN003,1988/12/07 00:00:00+00,,14,,,352.74808,,1,1824,10634.94787,-2089485.251
35311,1988,CA,CCO,LAC,THE ADOBE FIRE,891443,1988/06/28 00:00:00+00,,14,,,241.30182,,1,788,5562.143598,-1429041.039
35312,1990,CA,USF,LNF,FINLEY,0,1990/08/08 00:00:00+00,1990/08/17 00:00:00+00,1,,24000,35861.469,8,1,78,76223.59447,-249940015.8
35313,1990,CA,CDF,TGU, ,1845,1990/08/09 00:00:00+00,,1,,,439.1105,,1,163,8650.673853,-3039678.402
35314,1990,CA,USF,MNF,LINN,0,1990/08/08 00:00:00+00,1990/08/15 00:00:00+00,1,,220,90.093521,8,1,24,3141.586966,-622579.4607
35315,1990,CA,USF,MNF,RECER,0,1990/08/08 00:00:00+00,1990/09/02 00:00:00+00,1,,3500,3372.72,8,1,22,21418.9305,-23147012.68
35316,1990,CA,USF,SQF,MILL,0,1990/06/20 00:00:00+00,1990/06/21 00:00:00+00,7,,125,134.80826,8,1,24,3969.60296,-825901.1689
35317,1990,CA,CDF,MMU,MCKORY,5902,,,14,,,281.23688,,1,0,7612.060595,-1803253.243
35318,1990,CA,USF,LPF,FOOTHILL,0,1990/06/26 00:00:00+00,1990/06/29 00:00:00+00,9,,585,568.49371,8,1,22,10215.51632,-3392955.443
35319,1990,CA,CDF,LMU,DAY,1803,1990/08/10 00:00:00+00,1990/08/17 00:00:00+00,14,,4707,4658.4712,,1,0,33081.18068,-33316653.13
35320,1990,CA,CDF,LNU,EAGLE,2661,,,14,,,1921.7932,,1,216,19483.71054,-12900282.06
35321,1990,CA,CDF,SHU,LONG VALLEY,4670,1990/08/10 00:00:00+00,,1,,,707.31873,,1,570,13495.77,-5027624.39
35322,1990,CA,CDF,TGU,CAMPBELL,1798,1990/08/13 00:00:00+00,,2,,,131504.22,,1,150,152210.8178,-909061322
35323,1990,CA,USF,TOI, ,0,1990/08/05 00:00:00+00,,1,,,381.72931,,1,109,9150.46965,-2519469.911
35324,1990,CA,USF,TOI, ,0,1990/07/12 00:00:00+00,,1,,,4.2910881,,1,52,761.6366835,-29310.94416
35325,1990,NV,USF,TOI, ,0,1990/08/06 00:00:00+00,,1,,,30.479052,,1,110,2642.662444,-200435.3366
35326,1990,CA,USF,MDF,RATTLESNAKE,0,1990/08/06 00:00:00+00,1990/08/09 00:00:00+00,1,,70,79.983139,8,1,96,3075.939094,-578886.822
35327,1990,CA,CCO,MRN,LA FRANCHI,1335,1990/09/19 00:00:00+00,,14,,,394.95276,,1,54,7157.209711,-2584174.361
35328,2000,CA,USF,SQF,MILLWOOD,0,2000/09/20 00:00:00+00,2000/09/22 00:00:00+00,2,,238,238.24957,8,1,65,5957.673552,-1503796.264
35329,1987,CA,USF,SHF,LAZYMAN,0,1987/09/01 00:00:00+00,1987/09/21 00:00:00+00,1,,2520,1497.3859,8,1,261,19258.03608,-10365898.22
35330,1990,CA,CCO,MRN,LUIZ,1462,1990/10/09 00:00:00+00,,14,,,89.096497,,1,62,3984.540701,-582236.284
35331,1990,CA,CCO,MRN,MULBERRY,1464,1990/10/09 00:00:00+00,,14,,,65.599228,,1,63,2799.269413,-428604.6542
35332,1990,CA,CCO,MRN,ISLAND,1414,1990/10/01 00:00:00+00,,14,,,48.495525,,1,60,2478.074228,-317268.2503
35333,2002,CA,USF,ENF,ST. PAULI,0,2002/07/26 00:00:00+00,2002/07/30 00:00:00+00,9,,325,321.01547,2,1,41,7354.593953,-2140717.625
35334,2001,CA,USF,SHF,HYAMPOM,0,2001/08/31 00:00:00+00,2001/09/03 00:00:00+00,7,,1065,1187.5083,4,1,102,13811.60311,-8339254.427
35335,1999,CA,USF,SHF,SUGAR,0,1999/08/23 00:00:00+00,1999/09/07 00:00:00+00,1,,5440,5109.8774,8,1,108,34606.73838,-36202788.95
35336,1995,CA,CDF,RRU,ESPERANZA,8072,,,14,,,249.3217,,1,0,6043.809555,-1467945.384
35337,1995,CA,CDF,BDU,PILGRIM,45875,1995/07/21 00:00:00+00,,2,,,2081.4214,,1,571,33790.57314,-12288339.03
35338,1995,CA,CDF,RRU,WHITEWATER,25424,1995/05/30 00:00:00+00,,2,,,114.81392,,1,589,3517.429312,-677049.9122
35339,1995,CA,CDF,RRU,VISTA,7426,,,14,,,125.66272,,1,0,5228.853805,-738873.5053
